Ecosystem,Namespace,Name,Version,Artifact,Published,Detected
npm,,cmux-agent-mcp,0.1.7,,2026-05-11T22:49:11.930Z,2026-05-11T22:55:02.751Z
npm,@squawk,mcp,0.9.2,,2026-05-11T22:48:48.133Z,2026-05-11T22:55:01.646Z
npm,,cross-stitch,1.1.4,,2026-05-11T22:48:48.947Z,2026-05-11T22:54:57.553Z
npm,@supersurkhet,cli,0.0.6,,2026-05-11T22:49:11.953Z,2026-05-11T22:54:56.052Z
npm,@squawk,airspace-data,0.5.4,,2026-05-11T22:48:47.268Z,2026-05-11T22:54:38.668Z
npm,@tallyui,theme,0.2.2,,2026-05-11T22:49:01.823Z,2026-05-11T22:54:29.023Z
npm,@squawk,types,0.8.2,,2026-05-11T22:48:48.165Z,2026-05-11T22:54:28.666Z
npm,@squawk,geo,0.4.5,,2026-05-11T22:48:46.938Z,2026-05-11T22:54:27.455Z
npm,@tallyui,connector-medusa,1.0.2,,2026-05-11T22:49:02.277Z,2026-05-11T22:54:26.603Z
npm,@squawk,airspace,0.8.2,,2026-05-11T22:48:46.596Z,2026-05-11T22:54:26.511Z
npm,@tallyui,connector-woocommerce,1.0.2,,2026-05-11T22:49:01.803Z,2026-05-11T22:54:26.283Z
npm,@squawk,airway-data,0.5.5,,2026-05-11T22:48:48.420Z,2026-05-11T22:54:24.687Z
npm,@tallyui,pos,0.1.2,,2026-05-11T22:49:01.999Z,2026-05-11T22:54:22.314Z
npm,@tallyui,components,1.0.2,,2026-05-11T22:49:01.944Z,2026-05-11T22:54:16.459Z
npm,@squawk,flight-math,0.5.5,,2026-05-11T22:48:48.200Z,2026-05-11T22:54:16.410Z
npm,@squawk,fix-data,0.6.5,,2026-05-11T22:48:48.168Z,2026-05-11T22:54:16.359Z
npm,@squawk,fixes,0.3.3,,2026-05-11T22:48:46.595Z,2026-05-11T22:54:16.297Z
npm,@tallyui,connector-vendure,1.0.2,,2026-05-11T22:49:02.296Z,2026-05-11T22:54:16.271Z
npm,@squawk,procedures,0.5.3,,2026-05-11T22:48:46.708Z,2026-05-11T22:54:15.728Z
npm,@squawk,weather,0.5.7,,2026-05-11T22:48:47.708Z,2026-05-11T22:54:15.717Z
npm,@squawk,icao-registry,0.5.3,,2026-05-11T22:48:46.466Z,2026-05-11T22:54:15.231Z
npm,@tallyui,database,1.0.2,,2026-05-11T22:49:02.207Z,2026-05-11T22:54:14.225Z
npm,@squawk,airways,0.4.3,,2026-05-11T22:48:46.729Z,2026-05-11T22:54:12.369Z
npm,@squawk,airport-data,0.7.5,,2026-05-11T22:48:48.424Z,2026-05-11T22:54:11.874Z
npm,@squawk,flightplan,0.5.3,,2026-05-11T22:48:47.085Z,2026-05-11T22:54:11.822Z
npm,@tallyui,connector-shopify,1.0.2,,2026-05-11T22:49:02.103Z,2026-05-11T22:54:10.896Z
npm,@tallyui,storage-sqlite,0.2.2,,2026-05-11T22:49:02.730Z,2026-05-11T22:54:10.001Z
npm,,ts-dna,3.0.2,,2026-05-11T22:48:47.183Z,2026-05-11T22:54:09.053Z
npm,,wot-api,0.8.2,,2026-05-11T22:48:53.510Z,2026-05-11T22:54:04.966Z
npm,@squawk,units,0.4.4,,2026-05-11T22:48:47.446Z,2026-05-11T22:54:04.577Z
npm,@squawk,procedure-data,0.7.4,,2026-05-11T22:48:47.824Z,2026-05-11T22:54:03.542Z
npm,@squawk,navaid-data,0.6.5,,2026-05-11T22:48:47.452Z,2026-05-11T22:54:03.470Z
npm,@squawk,notams,0.3.7,,2026-05-11T22:48:48.123Z,2026-05-11T22:54:03.434Z
npm,@squawk,icao-registry-data,0.8.5,,2026-05-11T22:48:48.127Z,2026-05-11T22:54:03.079Z
npm,@squawk,airports,0.6.3,,2026-05-11T22:48:46.109Z,2026-05-11T22:54:02.909Z
npm,@squawk,navaids,0.4.3,,2026-05-11T22:48:46.260Z,2026-05-11T22:54:02.822Z
npm,@beproduct,nestjs-auth,0.1.17,,2026-05-11T22:48:21.830Z,2026-05-11T22:53:32.050Z
npm,,git-branch-selector,1.3.5,,2026-05-11T22:48:16.173Z,2026-05-11T22:53:06.549Z
npm,@tolka,cli,1.0.4,,2026-05-11T22:48:15.891Z,2026-05-11T22:53:06.317Z
npm,@mistralai,mistralai-gcp,1.7.1,,2026-05-11T22:45:38.309Z,2026-05-11T22:52:55.863Z
npm,@mistralai,mistralai-gcp,1.7.2,,2026-05-11T22:49:23.487Z,2026-05-11T22:52:46.401Z
npm,@mistralai,mistralai-azure,1.7.1,,2026-05-11T22:45:37.951Z,2026-05-11T22:52:46.040Z
npm,@mistralai,mistralai-azure,1.7.2,,2026-05-11T22:49:22.926Z,2026-05-11T22:52:45.808Z
npm,@tallyui,core,0.2.2,,2026-05-11T22:49:01.926Z,2026-05-11T22:51:41.014Z
npm,@mesadev,saguaro,0.4.22,,2026-05-11T22:44:30.005Z,2026-05-11T22:51:33.411Z
npm,@mesadev,sdk,0.28.3,,2026-05-11T22:44:26.365Z,2026-05-11T22:49:24.785Z
npm,@mesadev,rest,0.28.3,,2026-05-11T22:44:26.862Z,2026-05-11T22:49:22.940Z
npm,,cross-stitch,1.1.3,,2026-05-11T22:17:07.042Z,2026-05-11T22:26:29.606Z
npm,,ts-dna,3.0.1,,2026-05-11T22:17:05.368Z,2026-05-11T22:25:21.661Z
npm,@squawk,mcp,0.9.1,,2026-05-11T22:17:05.628Z,2026-05-11T22:23:27.562Z
npm,,wot-api,0.8.1,,2026-05-11T22:17:10.494Z,2026-05-11T22:23:24.876Z
npm,@squawk,notams,0.3.6,,2026-05-11T22:17:05.716Z,2026-05-11T22:22:35.970Z
npm,@squawk,airways,0.4.2,,2026-05-11T22:17:05.568Z,2026-05-11T22:22:34.995Z
npm,@squawk,flightplan,0.5.2,,2026-05-11T22:17:05.323Z,2026-05-11T22:22:32.124Z
npm,@squawk,weather,0.5.6,,2026-05-11T22:17:05.709Z,2026-05-11T22:22:28.279Z
npm,@squawk,flight-math,0.5.4,,2026-05-11T22:17:05.445Z,2026-05-11T22:22:28.005Z
npm,@squawk,airway-data,0.5.4,,2026-05-11T22:17:05.778Z,2026-05-11T22:22:26.187Z
npm,@squawk,procedures,0.5.2,,2026-05-11T22:17:05.325Z,2026-05-11T22:22:25.502Z
npm,@squawk,icao-registry-data,0.8.4,,2026-05-11T22:17:06.431Z,2026-05-11T22:22:24.075Z
npm,@squawk,units,0.4.3,,2026-05-11T22:17:05.920Z,2026-05-11T22:22:23.824Z
npm,@squawk,navaids,0.4.2,,2026-05-11T22:17:05.491Z,2026-05-11T22:22:23.421Z
npm,@squawk,types,0.8.1,,2026-05-11T22:17:05.383Z,2026-05-11T22:22:23.327Z
npm,@squawk,fix-data,0.6.4,,2026-05-11T22:17:05.889Z,2026-05-11T22:22:22.633Z
npm,@squawk,navaid-data,0.6.4,,2026-05-11T22:17:05.249Z,2026-05-11T22:22:22.343Z
npm,@squawk,icao-registry,0.5.2,,2026-05-11T22:17:05.216Z,2026-05-11T22:22:22.267Z
npm,@squawk,fixes,0.3.2,,2026-05-11T22:17:05.320Z,2026-05-11T22:22:21.857Z
npm,@squawk,geo,0.4.4,,2026-05-11T22:17:05.643Z,2026-05-11T22:22:21.309Z
npm,@squawk,procedure-data,0.7.3,,2026-05-11T22:17:05.799Z,2026-05-11T22:22:20.493Z
npm,@squawk,airspace-data,0.5.3,,2026-05-11T22:17:06.007Z,2026-05-11T22:22:19.994Z
npm,@squawk,airports,0.6.2,,2026-05-11T22:17:05.104Z,2026-05-11T22:22:19.198Z
npm,@squawk,airspace,0.8.1,,2026-05-11T22:17:05.299Z,2026-05-11T22:22:19.182Z
npm,@squawk,airport-data,0.7.4,,2026-05-11T22:17:05.606Z,2026-05-11T22:22:16.423Z
npm,@tolka,cli,1.0.3,,2026-05-11T22:09:06.157Z,2026-05-11T22:15:27.507Z
npm,,git-branch-selector,1.3.4,,2026-05-11T22:09:06.815Z,2026-05-11T22:15:26.692Z
npm,,nextmove-mcp,0.1.4,,2026-05-11T22:09:06.563Z,2026-05-11T22:15:18.214Z
npm,,git-git-git,1.0.9,,2026-05-11T22:09:06.445Z,2026-05-11T22:15:17.260Z
npm,@tallyui,theme,0.2.1,,2026-05-11T21:41:50.843Z,2026-05-11T21:47:59.181Z
npm,@tallyui,pos,0.1.1,,2026-05-11T21:41:51.077Z,2026-05-11T21:47:57.286Z
npm,@tallyui,connector-medusa,1.0.1,,2026-05-11T21:41:50.854Z,2026-05-11T21:47:54.077Z
npm,@tallyui,components,1.0.1,,2026-05-11T21:41:50.660Z,2026-05-11T21:47:49.567Z
npm,@tallyui,connector-shopify,1.0.1,,2026-05-11T21:41:51.402Z,2026-05-11T21:47:41.870Z
npm,@tallyui,core,0.2.1,,2026-05-11T21:41:51.428Z,2026-05-11T21:47:35.293Z
npm,@tallyui,database,1.0.1,,2026-05-11T21:41:51.035Z,2026-05-11T21:47:33.965Z
npm,@tallyui,connector-vendure,1.0.1,,2026-05-11T21:41:50.750Z,2026-05-11T21:47:31.829Z
npm,@tallyui,storage-sqlite,0.2.1,,2026-05-11T21:41:50.659Z,2026-05-11T21:47:31.497Z
npm,@tallyui,connector-woocommerce,1.0.1,,2026-05-11T21:41:50.732Z,2026-05-11T21:47:31.415Z
npm,@uipath,apollo-react,4.24.5,,2026-05-11T21:00:26.711Z,2026-05-11T21:28:13.200Z
npm,@uipath,agent.sdk,0.0.18,,2026-05-11T21:00:21.185Z,2026-05-11T21:13:25.305Z
npm,@uipath,apollo-core,5.9.2,,2026-05-11T21:00:26.961Z,2026-05-11T21:09:07.692Z
npm,@uipath,apollo-wind,2.16.2,,2026-05-11T21:00:21.184Z,2026-05-11T21:08:42.661Z
npm,@uipath,tool-workflowcompiler,0.0.12,,2026-05-11T21:00:20.652Z,2026-05-11T21:08:19.863Z
npm,@uipath,filesystem,1.0.1,,2026-05-11T21:00:20.022Z,2026-05-11T21:08:02.753Z
npm,@uipath,robot,1.3.4,,2026-05-11T21:00:22.132Z,2026-05-11T21:07:32.886Z
npm,@uipath,telemetry,0.0.7,,2026-05-11T21:00:20.650Z,2026-05-11T21:07:29.090Z
npm,@uipath,integrationservice-sdk,1.0.2,,2026-05-11T21:00:20.932Z,2026-05-11T21:07:24.909Z
npm,@uipath,ap-chat,1.5.7,,2026-05-11T21:00:26.227Z,2026-05-11T21:07:21.498Z
npm,@uipath,widget.sdk,1.2.3,,2026-05-11T21:00:21.133Z,2026-05-11T21:07:08.052Z
npm,@uipath,agent-sdk,1.0.2,,2026-05-11T21:00:22.740Z,2026-05-11T21:07:06.258Z
npm,@uipath,packager-tool-apiworkflow,0.0.19,,2026-05-11T21:00:20.911Z,2026-05-11T21:07:04.415Z
npm,@uipath,case-tool,1.0.1,,2026-05-11T21:00:22.990Z,2026-05-11T21:06:55.085Z
npm,@uipath,codedagents-tool,0.1.12,,2026-05-11T21:00:20.678Z,2026-05-11T21:06:53.254Z
npm,@uipath,api-workflow-tool,1.0.1,,2026-05-11T21:00:20.798Z,2026-05-11T21:06:51.036Z
npm,@uipath,context-grounding-tool,0.1.1,,2026-05-11T21:00:19.922Z,2026-05-11T21:06:50.918Z
npm,@uipath,packager-tool-workflowcompiler-browser,0.0.34,,2026-05-11T21:00:20.716Z,2026-05-11T21:06:50.722Z
npm,@uipath,packager-tool-workflowcompiler,0.0.16,,2026-05-11T21:00:21.364Z,2026-05-11T21:06:49.630Z
npm,@uipath,aops-policy-tool,0.3.1,,2026-05-11T21:00:20.534Z,2026-05-11T21:06:48.861Z
npm,@uipath,flow-tool,1.0.2,,2026-05-11T21:00:23.016Z,2026-05-11T21:06:48.647Z
npm,@uipath,resourcecatalog-tool,0.1.1,,2026-05-11T21:00:20.557Z,2026-05-11T21:06:46.371Z
npm,@uipath,vertical-solutions-tool,1.0.1,,2026-05-11T21:00:20.868Z,2026-05-11T21:06:46.274Z
npm,@uipath,data-fabric-tool,1.0.2,,2026-05-11T21:00:21.200Z,2026-05-11T21:06:46.178Z
npm,@uipath,packager-tool-case,0.0.9,,2026-05-11T21:00:20.380Z,2026-05-11T21:06:45.549Z
npm,@uipath,codedagent-tool,1.0.1,,2026-05-11T21:00:20.586Z,2026-05-11T21:06:45.420Z
npm,@uipath,ui-widgets-multi-file-upload,1.0.1,,2026-05-11T21:00:20.686Z,2026-05-11T21:06:45.292Z
npm,@uipath,docsai-tool,1.0.1,,2026-05-11T21:00:20.034Z,2026-05-11T21:06:45.197Z
npm,@uipath,insights-tool,1.0.1,,2026-05-11T21:00:20.838Z,2026-05-11T21:06:43.995Z
npm,@uipath,solutionpackager-sdk,1.0.11,,2026-05-11T21:00:22.993Z,2026-05-11T21:06:43.421Z
npm,@uipath,auth,1.0.1,,2026-05-11T21:00:20.819Z,2026-05-11T21:06:43.283Z
npm,@uipath,maestro-tool,1.0.1,,2026-05-11T21:00:22.134Z,2026-05-11T21:06:43.269Z
npm,@uipath,cli,1.0.1,,2026-05-11T21:00:21.005Z,2026-05-11T21:06:42.123Z
npm,@uipath,llmgw-tool,1.0.1,,2026-05-11T21:00:20.742Z,2026-05-11T21:06:41.710Z
npm,@uipath,resource-tool,1.0.1,,2026-05-11T21:00:20.510Z,2026-05-11T21:06:41.541Z
npm,@uipath,packager-tool-flow,0.0.19,,2026-05-11T21:00:20.953Z,2026-05-11T21:06:39.866Z
npm,@uipath,common,1.0.1,,2026-05-11T21:00:21.070Z,2026-05-11T21:06:39.742Z
npm,@uipath,gov-tool,0.3.1,,2026-05-11T21:00:20.485Z,2026-05-11T21:06:39.437Z
npm,@uipath,traces-tool,1.0.1,,2026-05-11T21:00:20.202Z,2026-05-11T21:06:38.605Z
npm,@uipath,packager-tool-bpmn,0.0.9,,2026-05-11T21:00:20.411Z,2026-05-11T21:06:36.730Z
npm,@uipath,insights-sdk,1.0.1,,2026-05-11T21:00:20.884Z,2026-05-11T21:06:35.096Z
npm,@uipath,admin-tool,0.1.1,,2026-05-11T21:00:20.671Z,2026-05-11T21:06:34.043Z
npm,@uipath,packager-tool-webapp,1.0.6,,2026-05-11T21:00:20.317Z,2026-05-11T21:06:33.792Z
npm,@uipath,solutionpackager-tool-core,0.0.34,,2026-05-11T21:00:20.891Z,2026-05-11T21:06:33.744Z
npm,@uipath,vss,0.1.6,,2026-05-11T21:00:22.054Z,2026-05-11T21:06:33.647Z
npm,@uipath,orchestrator-tool,1.0.1,,2026-05-11T21:00:21.107Z,2026-05-11T21:06:33.211Z
npm,@uipath,solution-packager,0.0.35,,2026-05-11T21:00:20.828Z,2026-05-11T21:06:32.760Z
npm,@uipath,uipath-python-bridge,1.0.1,,2026-05-11T21:00:19.848Z,2026-05-11T21:06:32.130Z
npm,@uipath,codedapp-tool,1.0.1,,2026-05-11T21:00:20.535Z,2026-05-11T21:06:31.764Z
npm,@uipath,project-packager,1.1.16,,2026-05-11T21:00:21.184Z,2026-05-11T21:06:31.477Z
npm,@uipath,integrationservice-tool,1.0.2,,2026-05-11T21:00:21.742Z,2026-05-11T21:06:30.535Z
npm,@uipath,packager-tool-functions,0.1.1,,2026-05-11T21:00:20.182Z,2026-05-11T21:06:29.906Z
npm,@uipath,tasks-tool,1.0.1,,2026-05-11T21:00:21.041Z,2026-05-11T21:06:29.873Z
npm,@uipath,solution-tool,1.0.1,,2026-05-11T21:00:21.624Z,2026-05-11T21:06:28.844Z
npm,@uipath,packager-tool-connector,0.0.19,,2026-05-11T21:00:21.065Z,2026-05-11T21:06:28.523Z
npm,@uipath,maestro-sdk,1.0.1,,2026-05-11T21:00:21.587Z,2026-05-11T21:06:28.484Z
npm,@uipath,test-manager-tool,1.0.2,,2026-05-11T21:00:20.952Z,2026-05-11T21:06:28.481Z
npm,@uipath,agent-tool,1.0.1,,2026-05-11T21:00:21.606Z,2026-05-11T21:06:28.479Z
npm,@uipath,functions-tool,1.0.1,,2026-05-11T21:00:21.059Z,2026-05-11T21:06:28.278Z
npm,@uipath,identity-tool,0.1.1,,2026-05-11T21:00:20.507Z,2026-05-11T21:06:28.175Z
npm,@uipath,access-policy-tool,0.3.1,,2026-05-11T21:00:20.456Z,2026-05-11T21:06:27.672Z
npm,@uipath,resources-tool,0.1.11,,2026-05-11T21:00:20.737Z,2026-05-11T21:06:27.458Z
npm,@uipath,rpa-tool,0.9.5,,2026-05-11T21:00:21.305Z,2026-05-11T21:06:26.745Z
npm,@uipath,rpa-legacy-tool,1.0.1,,2026-05-11T21:00:20.854Z,2026-05-11T21:06:26.360Z
npm,@uipath,access-policy-sdk,0.3.1,,2026-05-11T21:00:21.498Z,2026-05-11T21:06:25.997Z
npm,@uipath,platform-tool,1.0.1,,2026-05-11T21:00:20.682Z,2026-05-11T21:06:24.286Z
npm,@beproduct,nestjs-auth,0.1.16,,2026-05-11T20:34:12.922Z,2026-05-11T20:38:47.982Z
npm,@beproduct,nestjs-auth,0.1.15,,2026-05-11T20:33:47.240Z,2026-05-11T20:38:47.978Z
npm,@dirigible-ai,sdk,0.6.3,,2026-05-11T20:18:06.457Z,2026-05-11T20:26:52.979Z
npm,@dirigible-ai,sdk,0.6.2,,2026-05-11T20:17:38.766Z,2026-05-11T20:26:42.458Z
npm,@beproduct,nestjs-auth,0.1.13,,2026-05-11T20:24:24.647Z,2026-05-11T20:25:52.691Z
npm,@beproduct,nestjs-auth,0.1.14,,2026-05-11T20:24:36.451Z,2026-05-11T20:25:52.459Z
npm,@beproduct,nestjs-auth,0.1.8,,2026-05-11T20:20:48.119Z,2026-05-11T20:25:44.452Z
npm,@beproduct,nestjs-auth,0.1.6,,2026-05-11T20:20:28.051Z,2026-05-11T20:25:29.099Z
npm,@beproduct,nestjs-auth,0.1.9,,2026-05-11T20:20:58.341Z,2026-05-11T20:25:28.657Z
npm,@beproduct,nestjs-auth,0.1.2,,2026-05-11T20:19:43.209Z,2026-05-11T20:25:28.613Z
npm,@beproduct,nestjs-auth,0.1.5,,2026-05-11T20:20:18.281Z,2026-05-11T20:25:26.837Z
npm,@beproduct,nestjs-auth,0.1.11,,2026-05-11T20:23:43.304Z,2026-05-11T20:25:26.195Z
npm,@beproduct,nestjs-auth,0.1.4,,2026-05-11T20:20:08.742Z,2026-05-11T20:25:25.801Z
npm,@beproduct,nestjs-auth,0.1.3,,2026-05-11T20:20:02.135Z,2026-05-11T20:25:16.806Z
npm,@beproduct,nestjs-auth,0.1.7,,2026-05-11T20:20:39.661Z,2026-05-11T20:25:14.678Z
npm,@beproduct,nestjs-auth,0.1.10,,2026-05-11T20:21:12.886Z,2026-05-11T20:25:14.606Z
npm,@beproduct,nestjs-auth,0.1.12,,2026-05-11T20:23:57.029Z,2026-05-11T20:25:14.470Z
npm,@ml-toolkit-ts,preprocessing,1.0.2,,2026-05-11T20:17:39.454Z,2026-05-11T20:24:04.167Z
npm,@ml-toolkit-ts,preprocessing,1.0.3,,2026-05-11T20:18:05.715Z,2026-05-11T20:23:52.742Z
npm,@ml-toolkit-ts,xgboost,1.0.3,,2026-05-11T20:17:39.013Z,2026-05-11T20:23:31.864Z
npm,,ml-toolkit-ts,1.0.5,,2026-05-11T20:18:05.176Z,2026-05-11T20:23:30.418Z
npm,@ml-toolkit-ts,xgboost,1.0.4,,2026-05-11T20:18:05.569Z,2026-05-11T20:23:20.251Z
npm,,ml-toolkit-ts,1.0.4,,2026-05-11T20:17:38.111Z,2026-05-11T20:23:18.442Z
npm,,agentwork-cli,0.1.4,,2026-05-11T20:17:38.787Z,2026-05-11T20:23:06.860Z
npm,,agentwork-cli,0.1.5,,2026-05-11T20:18:05.230Z,2026-05-11T20:23:05.204Z
npm,@taskflow-corp,cli,0.1.27,,2026-05-11T20:15:42.215Z,2026-05-11T20:21:13.062Z
npm,,cmux-agent-mcp,0.1.6,,2026-05-11T20:15:47.928Z,2026-05-11T20:20:50.726Z
npm,@supersurkhet,cli,0.0.5,,2026-05-11T20:15:45.429Z,2026-05-11T20:20:44.519Z
npm,@supersurkhet,sdk,0.0.5,,2026-05-11T20:15:44.968Z,2026-05-11T20:20:41.819Z
npm,@taskflow-corp,cli,0.1.26,,2026-05-11T20:09:04.421Z,2026-05-11T20:15:44.042Z
npm,@supersurkhet,cli,0.0.4,,2026-05-11T20:09:06.848Z,2026-05-11T20:15:01.286Z
npm,,cmux-agent-mcp,0.1.5,,2026-05-11T20:09:07.771Z,2026-05-11T20:14:59.565Z
npm,@supersurkhet,sdk,0.0.4,,2026-05-11T20:09:07.063Z,2026-05-11T20:14:53.765Z
npm,@draftlab,auth,0.24.2,,2026-05-11T20:01:57.667Z,2026-05-11T20:07:31.986Z
npm,@draftlab,auth,0.24.1,,2026-05-11T19:58:57.147Z,2026-05-11T20:06:52.983Z
npm,@draftauth,core,0.13.1,,2026-05-11T19:58:56.137Z,2026-05-11T20:06:30.979Z
npm,@draftauth,core,0.13.2,,2026-05-11T20:01:58.657Z,2026-05-11T20:06:30.487Z
npm,@draftauth,client,0.2.2,,2026-05-11T20:01:57.690Z,2026-05-11T20:05:29.145Z
npm,@draftauth,client,0.2.1,,2026-05-11T19:58:56.389Z,2026-05-11T20:05:28.787Z
npm,@draftlab,db,0.16.2,,2026-05-11T20:01:57.323Z,2026-05-11T20:04:43.759Z
npm,,safe-action,0.8.4,,2026-05-11T20:01:57.740Z,2026-05-11T20:04:38.667Z
npm,@draftlab,auth-router,0.5.1,,2026-05-11T19:58:55.947Z,2026-05-11T20:04:36.779Z
npm,@draftlab,auth-router,0.5.2,,2026-05-11T20:01:57.399Z,2026-05-11T20:04:36.241Z
npm,@draftlab,db,0.16.1,,2026-05-11T19:58:56.118Z,2026-05-11T20:04:28.111Z
npm,,safe-action,0.8.3,,2026-05-11T19:58:55.977Z,2026-05-11T20:04:23.911Z
npm,@taskflow-corp,cli,0.1.25,,2026-05-11T19:51:15.698Z,2026-05-11T19:57:23.481Z
npm,,cmux-agent-mcp,0.1.4,,2026-05-11T19:51:13.275Z,2026-05-11T19:56:58.945Z
npm,@supersurkhet,cli,0.0.3,,2026-05-11T19:51:13.164Z,2026-05-11T19:56:55.598Z
npm,@supersurkhet,sdk,0.0.3,,2026-05-11T19:51:12.905Z,2026-05-11T19:56:55.529Z
npm,@taskflow-corp,cli,0.1.24,,2026-05-11T19:32:15.187Z,2026-05-11T19:40:18.247Z
npm,@supersurkhet,cli,0.0.2,,2026-05-11T19:32:12.282Z,2026-05-11T19:38:55.921Z
npm,,cmux-agent-mcp,0.1.3,,2026-05-11T19:32:15.626Z,2026-05-11T19:38:31.046Z
npm,@supersurkhet,sdk,0.0.2,,2026-05-11T19:32:15.101Z,2026-05-11T19:38:17.552Z
npm,,git-git-git,1.0.8,,2026-05-11T19:29:44.727Z,2026-05-11T19:37:14.992Z
npm,@tolka,cli,1.0.2,,2026-05-11T19:29:44.584Z,2026-05-11T19:36:58.993Z
npm,,git-branch-selector,1.3.3,,2026-05-11T19:29:45.156Z,2026-05-11T19:36:25.181Z
npm,,nextmove-mcp,0.1.3,,2026-05-11T19:29:44.275Z,2026-05-11T19:36:16.965Z
npm,@tanstack,react-router,1.169.8,,2026-05-11T19:26:17.716Z,2026-05-11T19:33:36.604Z
npm,@tanstack,solid-router,1.169.8,,2026-05-11T19:26:18.819Z,2026-05-11T19:32:40.089Z
npm,@tanstack,router-core,1.169.8,,2026-05-11T19:26:18.605Z,2026-05-11T19:32:32.508Z
npm,@tanstack,start-plugin-core,1.169.26,,2026-05-11T19:26:18.127Z,2026-05-11T19:32:21.727Z
npm,@tanstack,vue-router,1.169.8,,2026-05-11T19:26:17.508Z,2026-05-11T19:32:18.090Z
npm,@tanstack,router-plugin,1.167.41,,2026-05-11T19:26:17.391Z,2026-05-11T19:32:06.081Z
npm,@tanstack,vue-start-client,1.166.49,,2026-05-11T19:26:14.652Z,2026-05-11T19:32:00.870Z
npm,@tanstack,react-start-rsc,0.0.50,,2026-05-11T19:26:16.472Z,2026-05-11T19:31:54.752Z
npm,@tanstack,start-client-core,1.168.8,,2026-05-11T19:26:16.897Z,2026-05-11T19:31:49.907Z
npm,@tanstack,eslint-plugin-start,0.0.7,,2026-05-11T19:26:16.921Z,2026-05-11T19:31:49.220Z
npm,@tanstack,react-start,1.167.71,,2026-05-11T19:26:16.558Z,2026-05-11T19:31:48.751Z
npm,@tanstack,router-generator,1.166.48,,2026-05-11T19:26:16.915Z,2026-05-11T19:31:48.446Z
npm,@tanstack,eslint-plugin-router,1.161.12,,2026-05-11T19:26:16.653Z,2026-05-11T19:31:48.213Z
npm,@tanstack,router-devtools-core,1.167.9,,2026-05-11T19:26:16.009Z,2026-05-11T19:31:47.788Z
npm,@tanstack,vue-start,1.167.64,,2026-05-11T19:26:15.653Z,2026-05-11T19:31:46.560Z
npm,@tanstack,start-server-core,1.167.36,,2026-05-11T19:26:16.223Z,2026-05-11T19:31:45.132Z
npm,@tanstack,solid-start-server,1.166.57,,2026-05-11T19:26:15.107Z,2026-05-11T19:31:43.268Z
npm,@tanstack,start-storage-context,1.166.41,,2026-05-11T19:26:14.410Z,2026-05-11T19:31:42.029Z
npm,@tanstack,solid-start-client,1.166.53,,2026-05-11T19:26:15.031Z,2026-05-11T19:31:41.413Z
npm,@tanstack,solid-start,1.167.68,,2026-05-11T19:26:16.045Z,2026-05-11T19:31:40.976Z
npm,@tanstack,router-ssr-query-core,1.168.6,,2026-05-11T19:26:15.821Z,2026-05-11T19:31:40.900Z
npm,@tanstack,virtual-file-routes,1.161.13,,2026-05-11T19:26:15.112Z,2026-05-11T19:31:40.861Z
npm,@tanstack,react-router-ssr-query,1.166.18,,2026-05-11T19:26:14.673Z,2026-05-11T19:31:40.434Z
npm,@tanstack,nitro-v2-vite-plugin,1.154.15,,2026-05-11T19:26:15.172Z,2026-05-11T19:31:39.994Z
npm,@tanstack,vue-start-server,1.166.53,,2026-05-11T19:26:15.007Z,2026-05-11T19:31:39.739Z
npm,@tanstack,solid-router-ssr-query,1.166.18,,2026-05-11T19:26:14.370Z,2026-05-11T19:31:38.527Z
npm,@tanstack,react-start-server,1.166.58,,2026-05-11T19:26:14.861Z,2026-05-11T19:31:38.431Z
npm,@tanstack,react-start-client,1.166.54,,2026-05-11T19:26:15.316Z,2026-05-11T19:31:37.986Z
npm,@tanstack,start-fn-stubs,1.161.12,,2026-05-11T19:26:14.651Z,2026-05-11T19:31:37.331Z
npm,@tanstack,router-utils,1.161.14,,2026-05-11T19:26:15.300Z,2026-05-11T19:31:36.947Z
npm,@tanstack,react-router-devtools,1.166.19,,2026-05-11T19:26:15.124Z,2026-05-11T19:31:36.664Z
npm,@tanstack,solid-router-devtools,1.166.19,,2026-05-11T19:26:15.210Z,2026-05-11T19:31:36.578Z
npm,@tanstack,history,1.161.12,,2026-05-11T19:26:14.690Z,2026-05-11T19:31:36.237Z
npm,@tanstack,router-cli,1.166.49,,2026-05-11T19:26:15.629Z,2026-05-11T19:31:35.789Z
npm,@tanstack,arktype-adapter,1.166.15,,2026-05-11T19:26:14.829Z,2026-05-11T19:31:34.905Z
npm,@tanstack,vue-router-devtools,1.166.19,,2026-05-11T19:26:14.901Z,2026-05-11T19:31:34.845Z
npm,@tanstack,zod-adapter,1.166.15,,2026-05-11T19:26:14.344Z,2026-05-11T19:31:34.392Z
npm,@tanstack,vue-router-ssr-query,1.166.18,,2026-05-11T19:26:14.572Z,2026-05-11T19:31:34.330Z
npm,@tanstack,start-static-server-functions,1.166.47,,2026-05-11T19:26:14.715Z,2026-05-11T19:31:34.140Z
npm,@tanstack,router-vite-plugin,1.166.56,,2026-05-11T19:26:14.385Z,2026-05-11T19:31:33.908Z
npm,@tanstack,valibot-adapter,1.166.15,,2026-05-11T19:26:15.163Z,2026-05-11T19:31:33.115Z
npm,@tanstack,router-devtools,1.166.19,,2026-05-11T19:26:14.544Z,2026-05-11T19:31:32.301Z
